id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1044354429656226603,Abode,55039714,Monique,Coffs Harbour,-30.28408,153.13888,Entire home/apt,480.0,1.0,3,2024-04-28,0.62,77,100,3,PID-STRA-60851
1044503861465244347,Beach House Port Macquarie,513223947,Host,Port Macquarie-Hastings,-31.3963346,152.9170292,Private room,320.0,1.0,0,,0.705,1,89,0,PID-STRA-61356
1044560414365324073,Hawks Nest Hideaway,221075043,Tea Gardens Real Estate,Mid-Coast,-32.66534074988478,152.1759359478015,Entire home/apt,410.0,1.0,0,,0.705,107,346,0,PID-STRA-57881
1044607701695354395,Deluxe Queen Room,549983648,Forster And Wallis,Mid-Coast,-32.18106264474342,152.51173215902222,Private room,161.0,1.0,0,,0.705,5,333,0,PID-STRA-61065
1044617913523936970,Unit 1 - Comfortable 2 Rooms Unit.,549983648,Forster And Wallis,Mid-Coast,-32.18183,152.51183,Private room,181.0,1.0,0,,0.705,5,301,0,PID-STRA-61065
1044622039585966412,Unit 2 - Spacious 2 rooms unit.,549983648,Forster And Wallis,Mid-Coast,-32.17987,152.51216,Private room,196.0,1.0,1,2024-04-24,0.22,5,294,1,PID-STRA-61065
1045043952630255324,Beautiful and Bright Penthouse,73838068,Rosemary,Mid-Coast,-32.67359178922402,152.18240059912205,Entire home/apt,151.0,2.0,1,2024-08-23,1.0,1,308,1,PID-STRA-57192
1045100567805757348,Clearwater Apartments Unit 10,477629292,Melanie,Port Macquarie-Hastings,-31.434322,152.900026,Entire home/apt,218.0,1.0,0,,0.705,31,290,0,PID-STRA-61346
1045239905489042973,Astor Apartment 1,488923622,SouthWest Rocks Accommodation,Kempsey,-30.88526926358363,153.0412888800982,Entire home/apt,467.0,3.0,1,2024-04-05,0.19,142,129,1,PID-STRA-53486
1045264562829893735,Loveday on Landsborough,488923622,SouthWest Rocks Accommodation,Kempsey,-30.88723,153.04146,Entire home/apt,90.0,3.0,4,2024-08-10,1.36,142,99,4,PID-STRA-57984
1045309871356944904,The Rocks Haven,488923622,SouthWest Rocks Accommodation,Kempsey,-30.89039,153.03728,Entire home/apt,213.0,3.0,1,2024-04-01,0.19,142,33,1,PID-STRA-54007
1045839363347213880,High 5 - walk to the beach,488923622,SouthWest Rocks Accommodation,Kempsey,-30.888759418348595,153.04243235143744,Entire home/apt,167.0,3.0,3,2024-06-23,0.86,142,111,3,PID-STRA-60758
1046511040622068703,La Dolce Vita,20779495,Jo,Coffs Harbour,-30.368034327532897,153.0994279839628,Entire home/apt,303.0,2.0,1,2024-08-05,0.91,1,82,1,PID-STRA-61472
1046537341023606757,"Corindi Beach House - Beach, Surf and ocean views",543507815,Rac,Coffs Harbour,-30.0318778,153.1992335,Entire home/apt,301.0,1.0,4,2024-07-21,0.49,1,342,4,PID-STRA-59641
1046551423841218323,"Park Beach Getaway, Work & Play",234470806,Roderick,Coffs Harbour,-30.28762159213808,153.13548661694946,Entire home/apt,288.0,2.0,29,2024-08-22,3.44,8,129,29,PID-STRA-60153
1046751834164127501,Ocean Sands 3 Sawtell Beach -Steps to Beach & Cafe,551054748,Belinda,Coffs Harbour,-30.3675882,153.1016013,Entire home/apt,119.0,1.0,21,2024-08-23,2.57,1,303,21,PID-STRA-61540
1046832546213656342,Beach Haven @ Diggers,21078440,Penny,Coffs Harbour,-30.273924112064712,153.14102913254092,Entire home/apt,370.0,1.0,22,2024-08-29,2.68,1,197,22,PID-STRA-61786
1047161900505485567,Water View Apartment Port Maquarie - & Pool,172599750,Caroline,Port Macquarie-Hastings,-31.4325628702229,152.90102623496708,Entire home/apt,176.0,2.0,9,2024-08-30,1.43,1,52,9,PID-STRA-60843
1048684078605957207,Courtyard Villa,276717433,Cardow Holidays,Coffs Harbour,-30.110607500374385,153.20565646836695,Entire home/apt,227.0,3.0,0,,0.705,43,318,0,PID-STRA-61644
1048689865263064362,Fritzy's Oasis 7 Tallowwood Place SWR,190222124,Elders Lifestyle Group,Kempsey,-30.91068156033945,153.04361310005547,Entire home/apt,310.0,1.0,2,2024-03-12,0.27,61,333,2,PID-STRA-61330
1048689882752383029,Beach Comber- 32 Straight St Hat Head,190222124,Elders Lifestyle Group,Kempsey,-31.053409383033355,153.0481924135648,Entire home/apt,215.0,1.0,3,2024-03-31,0.36,61,259,3,PID-STRA-61334
1048732362486688294,Eagles Nest,11318954,Suelle,Kempsey,-31.19384341785116,152.9730078331257,Entire home/apt,192.0,2.0,19,2024-09-02,2.24,1,194,19,PID-STRA-61656
1048776173435916921,Bondy's Surf Shack,13869133,Lorraine,Coffs Harbour,-30.061167700810696,153.2010299471162,Entire home/apt,250.0,1.0,43,2024-08-26,4.96,1,201,43,Exempt
1048798320124737701,Central in Tea Gardens,64961640,Biljana,Mid-Coast,-32.658245394844926,152.15155763807957,Entire home/apt,200.0,1.0,5,2024-02-24,0.59,1,122,5,PID-STRA-61667
1048946834136370646,Little Banksia,551470675,Bryce,Coffs Harbour,-30.3617131436556,153.10009259730575,Entire home/apt,236.0,1.0,83,2024-08-27,9.5,1,262,83,PID-STRA-61706
1049078506151797997,Studio 38 - Bush and Beach,373832192,Heidi,Nambucca Valley,-30.5857281,152.9965236,Entire home/apt,175.0,2.0,4,2024-04-04,0.59,1,160,4,Exempt
1049081843422635859,The Greenhouse at Harrington is a Pet Friendly hom,190874293,Narene,Mid-Coast,-31.86889,152.69159,Entire home/apt,120.0,1.0,1,2024-05-05,0.24,30,347,1,PID-STRA-57649
1049623792255501233,Little Goldens at Fay's,305163448,Forster Holiday Rentals,Mid-Coast,-32.206158632849444,152.52537567290614,Entire home/apt,106.0,1.0,3,2024-06-02,0.36,90,338,3,PID-STRA-60755
1049625421765722467,Shelly Beach Apartment,551622686,Natalka,Port Macquarie-Hastings,-31.45883349999999,152.9228673,Entire home/apt,100.0,1.0,17,2024-09-01,2.6,1,142,17,PID-STRA-52966
1049745442134485564,"Studio ""The Surf Shack"" for two w/Seasonal firepit",9083957,Madeleine,Nambucca Valley,-30.58069,152.9605658,Entire home/apt,75.0,2.0,14,2024-08-30,1.75,2,294,14,PID-STRA-41384
1050029500677272024,Coffs Harbour Beach House,26068274,Aaron,Coffs Harbour,-30.288437080611345,153.13774776487494,Entire home/apt,529.0,3.0,3,2024-03-23,0.36,2,250,3,PID-STRA-61745
1050127018716159229,Flightdeck 504,159529466,Elders,Port Macquarie-Hastings,-31.427670097045937,152.91370816073913,Entire home/apt,246.0,2.0,7,2024-08-15,1.0,141,199,7,PID-STRA-61542
1050225426523495651,Family Beach Get Away,431167105,Roberts Nambucca,Nambucca Valley,-30.612879,152.99928,Entire home/apt,180.0,1.0,2,2024-02-25,0.25,21,327,2,PID-STRA-61431
1050798717142343721,Retro Metro - great location!,35123598,Vanessa,Port Macquarie-Hastings,-31.4306902,152.9128002,Entire home/apt,171.0,2.0,30,2024-08-25,3.47,2,113,30,PID-STRA-28861
1051003798745409190,Sunsets On Sunset - Town Centre & Water Views,19144082,Jenni,Port Macquarie-Hastings,-31.4282241,152.9101132,Entire home/apt,333.0,1.0,81,2024-09-01,9.96,1,193,81,Exempt
1051047671141321884,Reelaxing@TheRocks,488923622,SouthWest Rocks Accommodation,Kempsey,-30.89158,153.05472,Entire home/apt,217.0,3.0,1,2024-03-18,0.17,142,112,1,PID-STRA-61337
1051134463318056345,Eden Lodge at Eden Brae Farm,262724579,Anne,Port Macquarie-Hastings,-31.28818806538635,152.69083317543425,Entire home/apt,325.0,1.0,12,2024-06-10,1.42,2,261,12,PID-STRA-61904
1051141929716947733,Sunrise Villas by Charlesworth,342475888,Charlesworth,Nambucca Valley,-30.746800940990383,152.9930768816609,Entire home/apt,309.0,3.0,0,,0.705,2,14,0,PID-STRA-24269
1051146555991709383,Brae Cottage at Eden Brae Farm,262724579,Anne,Port Macquarie-Hastings,-31.28806,152.68951,Entire home/apt,250.0,1.0,4,2024-01-04,0.47,2,356,4,PID-STRA-61904
1051207100038152325,Beach house with ocean views,484224308,Bulan,Nambucca Valley,-30.641976933458093,152.99491242556817,Entire home/apt,140.0,4.0,4,2024-01-28,0.48,1,253,4,PID-STRA-61944
1051769717982180237,1 Bedroom with river views,168658791,Penny,Nambucca Valley,-30.643969485927748,153.0080366697422,Entire home/apt,173.0,1.0,12,2024-08-15,1.64,5,332,12,PID-STRA-26201
1052571360512261053,Back Creek Water Views,159687243,Brie,Kempsey,-30.885780289778168,153.03839806190186,Entire home/apt,200.0,2.0,20,2024-08-25,2.91,1,266,20,PID-STRA-30708
1052968417285804284,Hastings River Views - CBD Serenity,551750550,Robert,Port Macquarie-Hastings,-31.430630236312314,152.89600566029546,Entire home/apt,280.0,2.0,36,2024-08-29,4.32,1,141,36,PID-STRA-61678
1053035333354121174,"Glamping5,coastal, pool-sauna, yoga",6807895,Julie,Kempsey,-30.83677011365217,152.92638577422449,Entire home/apt,150.0,2.0,1,2024-01-04,0.12,13,264,1,Exempt
1053044236212486081,"Glamping6 coastal, pool, sauna,yoga",6807895,Julie,Kempsey,-30.837108987369795,152.92657430657422,Entire home/apt,150.0,2.0,0,,0.705,13,264,0,Exempt
1053047156417123045,"Glamping 7 coast,pool,sauna,yoga",6807895,Julie,Kempsey,-30.83674558832828,152.9279673164158,Entire home/apt,150.0,2.0,0,,0.705,13,266,0,Exempt
1053248184709705438,The Burrow - Crescent Head,27991373,Warrick,Kempsey,-31.190391086756936,152.97296166162135,Entire home/apt,159.0,1.0,7,2024-05-26,0.84,1,154,7,PID-STRA-62000
1054090143392577016,"Wingham, 23 minutes to beach waterfall’s river",175198442,Diane,Mid-Coast,-31.874855974624836,152.36002146528716,Private room,389.0,1.0,0,,0.705,1,90,0,Exempt
1054693106432153901,Serendipity On Barrington,494719286,Trudy,Mid-Coast,-31.9738686,151.9102132539673,Entire home/apt,275.0,2.0,1,2024-07-29,0.75,3,332,1,Exempt
1054726459058664864,Galway Federation Homestead,494719286,Trudy,Mid-Coast,-32.0104373,151.9597669,Entire home/apt,293.0,2.0,4,2024-06-21,0.48,3,348,4,Exempt
1054913163555034231,Lazy Acres on Myall Coast,33331150,Tineke,Mid-Coast,-32.6679339,152.0879382,Entire home/apt,350.0,3.0,1,2024-07-14,0.55,1,143,1,PID-STRA-61916
1055300433470247073,The Horizon Haven Penthouse,18230538,Aurora,Nambucca Valley,-30.64208550928173,153.00933305410211,Entire home/apt,350.0,3.0,6,2024-08-15,0.92,2,122,6,PID-STRA-50632
1055329373183278702,Coastal Contentment in the Cove,221075043,Tea Gardens Real Estate,Mid-Coast,-32.66448,152.04249,Entire home/apt,231.0,1.0,0,,0.705,107,365,0,PID-STRA-61401
1055561594621588114,"Classy Farmhouse near Dorrigo
""Clearview Springs""",17943696,Narelle,Bellingen,-30.362370029999525,152.59492668436587,Entire home/apt,280.0,2.0,12,2024-08-05,1.88,1,295,12,Exempt
1056079290941620924,Sunrise Hut Johns River NSW,470747455,Peter,Mid-Coast,-31.723538457611674,152.69912906463773,Entire home/apt,199.0,1.0,4,2024-07-21,0.78,1,266,4,PID-STRA-32837
1056079474928233195,Way Away Cabin,348022126,Cate,Nambucca Valley,-30.7596487,152.9746918,Entire home/apt,257.0,2.0,21,2024-08-25,2.54,1,108,21,PID-STRA-62099
1056096371689139483,Forster lodge 6,535381572,Wiseberry Real Estate,Mid-Coast,-32.181522,152.5135,Entire home/apt,70.0,1.0,1,2024-04-27,0.23,10,280,1,PID-STRA-17596
1056776727953265149,"Luxury Beach House - secluded area of Nambucca, 5",431167105,Roberts Nambucca,Nambucca Valley,-30.63543,153.0106,Entire home/apt,550.0,1.0,0,,0.705,21,337,0,PID-STRA-61901
1057374082760452045,Home away from home,11737581,Olivia,Nambucca Valley,-30.75003647508763,152.99302015453577,Entire home/apt,200.0,2.0,21,2024-07-14,2.74,1,17,21,PID-STRA-50587
1057598885889536707,Modern Apartment in Forster,553422184,Wayne,Mid-Coast,-32.1811936,152.5119652,Entire home/apt,179.0,2.0,17,2024-08-18,2.21,1,136,17,PID-STRA-60068
1058894954576377668,Eco friendly home space to relax,153555132,Don,Mid-Coast,-32.055663714061915,151.9534482818223,Entire home/apt,288.0,1.0,0,,0.705,1,341,0,
1059691687494795661,New Modern Bliss-Quiet & Central,34072534,Sophie,Nambucca Valley,-30.64303235523805,152.99573224815845,Entire home/apt,146.0,2.0,12,2024-08-29,1.48,1,141,12,PID-STRA-62190
1059792121307192950,South Pacific,86647295,Ruth,Nambucca Valley,-30.746794,152.9910974,Entire home/apt,225.0,2.0,0,,0.705,1,196,0,PID-STRA-33966
1060507813527508066,Creekside Farmstay,554132205,Melanie,Kempsey,-31.00763767727788,152.992568872869,Entire home/apt,180.0,1.0,81,2024-08-31,10.43,1,238,81,PID-STRA-62236
1060521373475635481,Jedore Crescent Head,107981187,Crescent Head,Kempsey,-31.1901286,152.9778176,Entire home/apt,159.0,1.0,0,,0.705,25,58,0,PID-STRA-38321
1060521434602042030,Perfect Break at Crescent Head,107981187,Crescent Head,Kempsey,-31.1906217,152.9806591,Entire home/apt,281.0,1.0,0,,0.705,25,62,0,PID-STRA-26417
1060523969976205363,Jupiter Crescent Head,107981187,Crescent Head,Kempsey,-31.1899466,152.9778542,Entire home/apt,112.0,1.0,1,2024-05-26,0.29,25,64,1,PID-STRA-64746
1060523970023348524,Malibu Crescent Head,107981187,Crescent Head,Kempsey,-31.190648,152.981233,Entire home/apt,353.0,1.0,0,,0.705,25,100,0,PID-STRA-31187
1061276594000626527,Tropical Toormina Family House,521876098,Thiago,Coffs Harbour,-30.346487076650924,153.08466702791537,Entire home/apt,295.0,4.0,1,2024-01-25,0.13,1,3,1,PID-STRA-62253
1061681026319822728,Coffs Coast Gem,39740684,Lucy,Coffs Harbour,-30.256287580918524,153.13286021665954,Entire home/apt,200.0,1.0,6,2024-08-21,0.8,2,350,6,PID-STRA-62394
1061705726541394951,Neverland’s Nest;short drive to Kempsey. Room only,34154687,Lindy,Kempsey,-31.09738881007588,152.79763348169772,Private room,90.0,1.0,11,2024-03-31,1.39,2,244,11,PID-STRA-62295
1062446851369158357,"BEST location to
Golf, beach, lake, Clubs & Cafes.",88394360,Lisa,Mid-Coast,-32.18874972141635,152.52796318274088,Entire home/apt,197.0,2.0,9,2024-09-01,2.03,1,282,9,Exempt
1062566213530764655,Lighthouse Beach Holiday Home,554745428,Jennifer,Port Macquarie-Hastings,-31.4756547,152.9213043,Entire home/apt,440.0,5.0,2,2024-05-06,0.38,1,92,2,PID-STRA-62321
1063944827274064068,Rainbow Beach Retreat,555136451,Stefan And Tricia,Port Macquarie-Hastings,-31.588405489926693,152.83716102364892,Entire home/apt,282.0,2.0,12,2024-08-06,1.61,1,329,12,PID-STRA-62674
1064249576120612090,Beachside Bliss - Large Home | Pool | Yard | Beach,63586885,Ross,Coffs Harbour,-30.281210507019395,153.13356184404367,Entire home/apt,300.0,1.0,12,2024-08-23,1.84,1,335,12,PID-STRA-63237
1065365271672428477,Three Galahs,547753321,Conan,Bellingen,-30.4376735763066,153.0210542266457,Entire home/apt,276.0,2.0,3,2024-08-04,0.46,2,259,3,PID-STRA-60057
1065537631896504485,Boomerang Breeze Number One,27077736,Pacific Palms,Mid-Coast,-32.3465668,152.5392924,Entire home/apt,466.0,2.0,2,2024-08-17,0.45,119,324,2,PID-STRA-62689
1066445614027465857,Sunset terrace,34988485,Benji And Katy,Coffs Harbour,-30.30524902156477,153.10553593713976,Entire home/apt,212.0,1.0,111,2024-08-22,14.11,3,46,111,PID-STRA-55277
1067038527467373495,Mariners Mark 4,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67227528650763,152.17438438949333,Entire home/apt,219.0,1.0,0,,0.705,107,324,0,PID-STRA-63396
1067608637320856402,Kid friendly 5 mins to the beach,554099870,Amy,Mid-Coast,-32.194253367686834,152.51451111085714,Entire home/apt,83.0,3.0,35,2024-09-04,4.91,1,261,35,PID-STRA-59662
1068354938542130187,Private Sapphire Beach Studio,147703641,Ted,Coffs Harbour,-30.227441955206032,153.1508658339975,Entire home/apt,145.0,1.0,31,2024-08-03,4.04,1,7,31,PID-STRA-62586
1068392191377241290,Wave to the crashing waves,139052738,Carolyn And Russell,Mid-Coast,-32.20135516757081,152.54255670949675,Entire home/apt,175.0,2.0,4,2024-08-05,0.52,4,81,4,PID-STRA-3470
1069121833367121531,Racecourse Beach Guesthouse Retreat,170688945,Alex,Kempsey,-31.24781,152.95737,Entire home/apt,190.0,1.0,1,2024-02-27,0.16,1,94,1,PID-STRA-59995
1069122926598961835,The Cottage,556562446,Bernette,Kempsey,-31.08825745764784,152.8891389535137,Entire home/apt,210.0,1.0,24,2024-08-31,4.47,1,322,24,PID-STRA-62982
1069191848112846497,Tiny Zoe,140316145,Into The Wild Escapes,Mid-Coast,-31.880169,152.150664,Entire home/apt,397.0,1.0,4,2024-08-11,0.72,4,340,4,Exempt
1069193722415799165,Blueys Beach Villa Manyana 01,27077736,Pacific Palms,Mid-Coast,-32.3479864,152.5383624,Entire home/apt,194.0,2.0,1,2024-05-12,0.25,119,323,1,PID-STRA-62547
1069201498217597232,Tiny Mowgli,140316145,Into The Wild Escapes,Mid-Coast,-31.916507033694923,152.04906190055593,Entire home/apt,398.0,2.0,0,,0.705,4,342,0,Exempt
1069706077020149459,SubTropical Escape 45 Ocean St SWR,190222124,Elders Lifestyle Group,Kempsey,-30.89058370445904,153.02369240886966,Entire home/apt,192.0,1.0,2,2024-07-14,0.31,61,335,2,PID-STRA-62256
1069852568562462900,Bonny Seascape,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.598327747389263,152.84372966723646,Entire home/apt,415.0,2.0,4,2024-08-19,0.77,78,345,4,PID-STRA-49458
1069876223243228527,Peaceful Dwelling,221075043,Tea Gardens Real Estate,Mid-Coast,-32.678588220723086,152.15974891264187,Entire home/apt,214.0,1.0,2,2024-07-26,0.3,107,288,2,PID-STRA-62551
1070450304736890149,Renuwahl,553695619,Bach,Mid-Coast,-32.385933,152.4452102,Entire home/apt,285.0,3.0,2,2024-04-27,0.37,1,234,2,PID-STRA-60231
1071386024877260311,Shack 33,21390088,Linda,Mid-Coast,-31.86898776329676,152.69647996132232,Entire home/apt,120.0,2.0,32,2024-09-01,5.0,1,283,32,PID-STRA-56986
1071480172458861056,Beachside Bliss: A Hidden Gem,468633098,Kaitlyn,Coffs Harbour,-30.366720755385035,153.1020489767212,Entire home/apt,219.0,2.0,12,2024-08-04,1.86,1,40,12,PID-STRA-63003
1072116026745425864,Cabin 3 - The Fig,428047328,Peter,Bellingen,-30.458370123578774,153.03873673068847,Entire home/apt,350.0,2.0,3,2024-04-27,0.46,3,237,3,PID-STRA-62749
1072516748183999217,The Oasis on the Hastings,65229350,Alana,Port Macquarie-Hastings,-31.432633216088192,152.90035862378423,Entire home/apt,150.0,1.0,48,2024-08-16,6.34,3,119,48,PID-STRA-51727
1072696460003710538,Standalone Guest house,8242050,Marty,Port Macquarie-Hastings,-31.46618127708002,152.928260927566,Entire home/apt,320.0,4.0,0,,0.705,1,340,0,PID-STRA-62773
1072741142289262202,Wallis View 3 - Short stroll to beaches and restau,535381572,Wiseberry Real Estate,Mid-Coast,-32.18785,152.51166,Entire home/apt,148.0,1.0,3,2024-08-17,1.08,10,290,3,PID-STRA-29486
1072821196539061794,River Views from your own Balcony,110362594,Lee-Anne,Mid-Coast,-31.89391243638044,152.66507656931154,Entire home/apt,180.0,2.0,4,2024-07-21,0.59,1,336,4,PID-STRA-62455
1073329394253584019,Cundle Rest semi-detached studio,147008304,Les And Denise,Mid-Coast,-31.86741,152.51397,Entire home/apt,251.0,1.0,5,2024-08-10,0.67,1,267,5,PID-STRA-62813
1074081470078991325,Francis Co Waterfront @ Port,45851641,Kellie,Port Macquarie-Hastings,-31.427573943100786,152.88502448674598,Entire home/apt,600.0,3.0,1,2024-05-06,0.24,1,315,1,PID-STRA-37791
1074152626614851718,Pet Friendly 3 Bed House with Beautiful Lake View,368080622,Forster Accommodation,Mid-Coast,-32.17849964207872,152.4902700565375,Entire home/apt,285.0,1.0,2,2024-03-19,0.31,155,155,2,PID-STRA-60265
1074880981890685464,Beach Shack,46555004,Howard,Mid-Coast,-32.3391214,152.53819,Entire home/apt,301.0,1.0,10,2024-06-28,1.71,1,196,10,PID-STRA-62872
1074924072698949128,Kookaburra's Nest,3271367,Louise,Bellingen,-30.45183129999999,152.8899096,Entire home/apt,339.0,1.0,27,2024-08-24,3.97,1,193,27,PID-STRA-57190
1075522943342434701,Sea Salt Cottage -,488923622,SouthWest Rocks Accommodation,Kempsey,-30.89466859586885,153.0383386444817,Entire home/apt,122.0,3.0,1,2024-03-30,0.19,142,142,1,PID-STRA-59855
1075561695312486629,Panoramic Beachside Apartment,32941406,Grace,Nambucca Valley,-30.64416041229478,153.01014382901957,Entire home/apt,220.0,2.0,15,2024-05-27,2.22,1,236,15,PID-STRA-63315
1075867068124348739,"Ocean Breeze, Corindi Beach",45503389,Linnéa,Coffs Harbour,-30.02857325363605,153.19574391248526,Entire home/apt,200.0,1.0,1,2024-02-02,0.14,1,117,1,PID-STRA-42194
1076431436211446965,Post Office Boutique Accommodation,496841134,Cheryl,Kempsey,-31.015305961850554,152.94607343804023,Entire home/apt,320.0,1.0,5,2024-07-09,0.77,1,311,5,PID-STRA-63043
1076481338112009131,16 Kururma Crescent Hawks Nest,23595955,Alison,Mid-Coast,-32.679393,152.163251,Entire home/apt,424.0,1.0,1,2024-04-29,0.23,40,311,1,PID-STRA-17283
1076485065446008796,"Walk, Cycle, Scoot, Paddle, Swim",333928905,Belinda,Mid-Coast,-32.18890896963762,152.5134969397212,Entire home/apt,185.0,1.0,8,2024-07-07,1.3,1,108,8,PID-STRA-53569
1078564186424890040,Lighthouse Place,324719980,Scott,Port Macquarie-Hastings,-31.472896859771307,152.9275670136768,Entire home/apt,500.0,7.0,0,,0.705,1,78,0,PID-STRA-65484
1079185566010127710,Sea Tonic on Market,276717433,Cardow Holidays,Coffs Harbour,-30.112436198715177,153.20474565453748,Entire home/apt,235.0,3.0,1,2024-02-24,0.15,43,295,1,PID-STRA-63049
1079190076165179423,Above Water,516565384,Darren,Nambucca Valley,-30.64780077606975,152.85527126170948,Entire home/apt,150.0,2.0,0,,0.705,1,269,0,PID-STRA-63051
1079533652317184171,The Homestead,374843928,Riverwood Downs,Mid-Coast,-32.26263778017097,151.8573540259338,Entire home/apt,616.0,1.0,0,,0.705,1,329,0,PID-STRA-61302
1079849256689723166,Tranquil Cosy Cabin-River Access,65961296,Daniel,Port Macquarie-Hastings,-31.459532806763654,152.4749340153602,Entire home/apt,271.0,1.0,0,,0.705,1,270,0,Exempt
